bucket,state,commodity,market,model_used,RMSE,MAE,Avg_Deviation,Directional_Accuracy,Naive_MAE,Naive_RMSE,MA7_MAE,MA7_RMSE,Improve_MAE_vs_Naive,Improve_RMSE_vs_Naive
Bucket3,Jammu and Kashmir,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238106,49.519334935447105,0.0,0.0
Bucket3,Jharkhand,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Karnataka,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Kerala,Potato,Wholesale,PROPHET,38.22680019741817,34.2693333333333,34.2693333333333,0.3448275862068966,34.2693333333333,38.22680019741817,32.263619047618974,36.334115034966025,0.0,0.0
Bucket3,Madhya Pradesh,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Maharashtra,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Manipur,Potato,Wholesale,PROPHET,32.00790772085349,26.36766666666675,26.36766666666675,0.4482758620689655,26.36766666666675,32.00790772085349,31.750714285714064,37.60945429246288,0.0,0.0
Bucket3,Meghalaya,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Nagaland,Potato,Wholesale,PROPHET,49.52315801723465,43.15533333333327,43.15533333333327,0.13793103448275862,43.15533333333327,49.52315801723465,40.54790476190465,47.17365398834643,0.0,0.0
Bucket3,Odisha,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Puducherry,Potato,Wholesale,PROPHET,55.03743462408101,46.938999999999915,46.938999999999915,0.1724137931034483,46.938999999999915,55.03743462408101,37.603952380952556,46.76912340292005,0.0,0.0
