bucket,state,commodity,market,state_score,stability,reliability,margin_strength,MAE,RMSE,Directional_Accuracy,rank_in_group
Bucket2,Odisha,Masoor Dal,Wholesale,0.3654248432442561,0.9844140898036792,0.009210075429242725,-8047.1,107.57674377181756,118.19716337373397,0.27586206896551724,14.0
Bucket2,Puducherry,Masoor Dal,Wholesale,0.5324672575504354,0.9845387184448203,0.010460029168745293,-8047.1,94.60202785934989,102.65072964612177,0.41379310344827586,2.0
Bucket2,Punjab,Masoor Dal,Wholesale,0.3698713650188365,0.9844140898036792,0.009262676463454949,-8047.1,106.96015643485006,117.42657801780186,0.3793103448275862,9.0
Bucket2,Rajasthan,Masoor Dal,Wholesale,0.3595589894031663,0.9844140898036792,0.009140684117511615,-8047.1,108.40100184451312,118.67350505051616,0.5517241379310345,19.0
Bucket2,Sikkim,Masoor Dal,Wholesale,0.22061286667749863,0.9842110241879232,0.008680088856500534,-8047.1,114.20619391483511,126.94565192026673,0.3448275862068966,33.0
Bucket2,Tamil Nadu,Masoor Dal,Wholesale,0.3675249019366728,0.9844140898036792,0.009234918500912584,-8047.1,107.28465891725858,117.67920890744841,0.5172413793103449,11.0
Bucket2,Telangana,Masoor Dal,Wholesale,0.35942803380215815,0.9844140898036792,0.009139134951579652,-8047.1,108.41954630259127,118.8181510913859,0.5172413793103449,20.0
Bucket2,Tripura,Masoor Dal,Wholesale,0.41257921559428173,0.9846288888118024,0.008516440681236356,-8047.1,116.4199454242928,126.95364722308695,0.41379310344827586,8.0
Bucket2,Uttar Pradesh,Masoor Dal,Wholesale,0.3682563761727929,0.9844140898036792,0.009243571624245854,-8047.1,107.18329111844645,118.051478889917,0.20689655172413793,10.0
Bucket2,Uttarakhand,Masoor Dal,Wholesale,0.460961968684378,0.9844917047769292,0.009888052742407267,-8047.1,100.13214664716158,107.8667260339311,0.41379310344827586,6.0
Bucket2,West Bengal,Masoor Dal,Wholesale,0.3573665561805764,0.9844140898036792,0.009114748282538592,-8047.1,108.71230021960467,119.00809321520656,0.5172413793103449,22.0
Bucket2,Mizoram,Masoor Dal,Wholesale,0.5271024211362725,0.984473338300213,0.010777481024483717,-8047.1,91.78605990845656,102.33052106512648,0.3793103448275862,3.0
Bucket2,DNH and DD,Masoor Dal,Wholesale,0.47492270939992676,0.9844876473490182,0.010076843458001217,-8047.1,98.23742530762247,108.92420291470661,0.3793103448275862,5.0
Bucket2,Andaman and Nicobar,Gram Dal,Retail,0.482553265448773,0.9317203711549367,0.5970043850544479,-8382.94,0.6750295727037217,0.8812014018272831,0.6551724137931034,6.0
Bucket2,Andhra Pradesh,Gram Dal,Retail,0.3541620210802763,0.9308783688027066,0.6079407147769406,-8382.94,0.644897233716136,0.8297552165337545,0.5862068965517241,17.0
Bucket2,Arunachal pradesh,Gram Dal,Retail,0.45108299566600685,0.9314409591788594,0.6073252162705569,-8382.94,0.6465642677258946,0.818595975846277,0.6551724137931034,8.0
Bucket2,Assam,Gram Dal,Retail,0.37926008075883566,0.9310598582828058,0.6040353939083084,-8382.94,0.6555321262379508,0.8351912379572418,0.6551724137931034,12.0
Bucket2,Bihar,Gram Dal,Retail,0.3504517412007782,0.9308627474481119,0.6073453922799245,-8382.94,0.6465095688732939,0.8400794466220977,0.7241379310344828,24.0
Bucket2,Chandigarh,Gram Dal,Retail,0.3824621875820148,0.9310442011519869,0.6075977463660602,-8382.94,0.6458257226608087,0.82466809327885,0.5172413793103449,11.0
Bucket2,Chhattisgarh,Gram Dal,Retail,0.3538154836851837,0.9308627474481119,0.6093668008157493,-8382.94,0.6410477214402168,0.8353020918757931,0.7586206896551724,18.0
Bucket2,Delhi,Gram Dal,Retail,0.34740025758828813,0.9308627474481119,0.6055116326952316,-8382.94,0.6514959350142225,0.8351810824215596,0.5517241379310345,29.0
Bucket2,DNH and DD,Gram Dal,Retail,0.5974071565524465,0.9323060200873879,0.604753071595521,-8382.94,0.6535674591312092,0.8551958347714919,0.6206896551724138,4.0
