state,commodity,market,date,forecast_price
Haryana,Masoor Dal,Wholesale,2024-09-26,8285.0
Haryana,Masoor Dal,Wholesale,2024-09-27,8285.3
Haryana,Masoor Dal,Wholesale,2024-09-28,8285.6
Haryana,Masoor Dal,Wholesale,2024-09-29,8285.9
Haryana,Masoor Dal,Wholesale,2024-09-30,8286.2
Haryana,Masoor Dal,Wholesale,2024-10-01,8286.5
Haryana,Milk @,Retail,2024-12-09,60.38
Haryana,Milk @,Retail,2024-12-10,60.38
Haryana,Milk @,Retail,2024-12-11,60.38
Haryana,Milk @,Retail,2024-12-12,60.38
Haryana,Milk @,Retail,2024-12-13,60.38
Haryana,Milk @,Retail,2024-12-14,60.38
Haryana,Milk @,Retail,2024-12-15,60.38
Haryana,Milk @,Retail,2024-12-16,60.38
Haryana,Milk @,Retail,2024-12-17,60.38
Haryana,Milk @,Retail,2024-12-18,60.38
Haryana,Milk @,Retail,2024-12-19,60.38
Haryana,Milk @,Retail,2024-12-20,60.38
Haryana,Milk @,Retail,2024-12-21,60.38
Haryana,Milk @,Retail,2024-12-22,60.38
Haryana,Milk @,Retail,2024-12-23,60.38
Haryana,Milk @,Retail,2024-12-24,60.38
Haryana,Milk @,Retail,2024-12-25,60.38
Haryana,Milk @,Retail,2024-12-26,60.38
Haryana,Milk @,Retail,2024-12-27,60.38
Haryana,Milk @,Retail,2024-12-28,60.38
Haryana,Milk @,Retail,2024-12-29,60.38
Haryana,Milk @,Retail,2024-12-30,60.38
Haryana,Milk @,Retail,2024-12-31,60.38
Haryana,Milk @,Retail,2025-01-01,60.38
Haryana,Milk @,Retail,2025-01-02,60.38
Haryana,Milk @,Retail,2025-01-03,60.38
Haryana,Milk @,Retail,2025-01-04,60.38
Haryana,Milk @,Retail,2025-01-05,60.38
Haryana,Milk @,Retail,2025-01-06,60.38
Haryana,Milk @,Retail,2025-01-07,60.38
Haryana,Milk @,Wholesale,2024-09-02,5597.2
Haryana,Milk @,Wholesale,2024-09-03,5596.9
Haryana,Milk @,Wholesale,2024-09-04,5596.6
Haryana,Milk @,Wholesale,2024-09-05,5596.3
Haryana,Milk @,Wholesale,2024-09-06,5596.0
Haryana,Milk @,Wholesale,2024-09-07,5595.7
Haryana,Milk @,Wholesale,2024-09-08,5595.4
Haryana,Milk @,Wholesale,2024-09-09,5595.1
Haryana,Milk @,Wholesale,2024-09-10,5594.8
Haryana,Milk @,Wholesale,2024-09-11,5594.5
Haryana,Milk @,Wholesale,2024-09-12,5594.2
Haryana,Milk @,Wholesale,2024-09-13,5593.9
Haryana,Milk @,Wholesale,2024-09-14,5593.6
Haryana,Milk @,Wholesale,2024-09-15,5593.3
Haryana,Milk @,Wholesale,2024-09-16,5593.0
Haryana,Milk @,Wholesale,2024-09-17,5592.7
Haryana,Milk @,Wholesale,2024-09-18,5592.4
Haryana,Milk @,Wholesale,2024-09-19,5592.1
Haryana,Milk @,Wholesale,2024-09-20,5591.8
Haryana,Milk @,Wholesale,2024-09-21,5591.5
Haryana,Milk @,Wholesale,2024-09-22,5591.2
Haryana,Milk @,Wholesale,2024-09-23,5590.9
Haryana,Milk @,Wholesale,2024-09-24,5590.6
Haryana,Milk @,Wholesale,2024-09-25,5590.3
Haryana,Milk @,Wholesale,2024-09-26,5590.0
Haryana,Milk @,Wholesale,2024-09-27,5589.7
Haryana,Milk @,Wholesale,2024-09-28,5589.4
Haryana,Milk @,Wholesale,2024-09-29,5589.1
Haryana,Milk @,Wholesale,2024-09-30,5588.8
Haryana,Milk @,Wholesale,2024-10-01,5588.5
Haryana,Moong Dal,Retail,2024-12-09,109.93
Haryana,Moong Dal,Retail,2024-12-10,109.99
Haryana,Moong Dal,Retail,2024-12-11,110.06
Haryana,Moong Dal,Retail,2024-12-12,110.13
Haryana,Moong Dal,Retail,2024-12-13,110.2
Haryana,Moong Dal,Retail,2024-12-14,110.27
Haryana,Moong Dal,Retail,2024-12-15,110.33
Haryana,Moong Dal,Retail,2024-12-16,110.4
Haryana,Moong Dal,Retail,2024-12-17,110.47
Haryana,Moong Dal,Retail,2024-12-18,110.54
Haryana,Moong Dal,Retail,2024-12-19,110.61
Haryana,Moong Dal,Retail,2024-12-20,110.67
Haryana,Moong Dal,Retail,2024-12-21,110.74
Haryana,Moong Dal,Retail,2024-12-22,110.81
Haryana,Moong Dal,Retail,2024-12-23,110.88
Haryana,Moong Dal,Retail,2024-12-24,110.94
Haryana,Moong Dal,Retail,2024-12-25,111.01
Haryana,Moong Dal,Retail,2024-12-26,111.08
Haryana,Moong Dal,Retail,2024-12-27,111.15
Haryana,Moong Dal,Retail,2024-12-28,111.22
Haryana,Moong Dal,Retail,2024-12-29,111.28
Haryana,Moong Dal,Retail,2024-12-30,111.35
Haryana,Moong Dal,Retail,2024-12-31,111.42
Haryana,Moong Dal,Retail,2025-01-01,111.49
Haryana,Moong Dal,Retail,2025-01-02,111.56
Haryana,Moong Dal,Retail,2025-01-03,111.62
Haryana,Moong Dal,Retail,2025-01-04,111.69
Haryana,Moong Dal,Retail,2025-01-05,111.76
Haryana,Moong Dal,Retail,2025-01-06,111.83
Haryana,Moong Dal,Retail,2025-01-07,111.9
Haryana,Moong Dal,Wholesale,2024-09-02,10635.3
Haryana,Moong Dal,Wholesale,2024-09-03,10635.6
Haryana,Moong Dal,Wholesale,2024-09-04,10635.9
Haryana,Moong Dal,Wholesale,2024-09-05,10636.2
Haryana,Moong Dal,Wholesale,2024-09-06,10636.5
Haryana,Moong Dal,Wholesale,2024-09-07,10636.8
Haryana,Moong Dal,Wholesale,2024-09-08,10637.1
Haryana,Moong Dal,Wholesale,2024-09-09,10637.4
Haryana,Moong Dal,Wholesale,2024-09-10,10637.7
Haryana,Moong Dal,Wholesale,2024-09-11,10638.0
Haryana,Moong Dal,Wholesale,2024-09-12,10638.3
Haryana,Moong Dal,Wholesale,2024-09-13,10638.6
Haryana,Moong Dal,Wholesale,2024-09-14,10638.9
Haryana,Moong Dal,Wholesale,2024-09-15,10639.2
Haryana,Moong Dal,Wholesale,2024-09-16,10639.5
Haryana,Moong Dal,Wholesale,2024-09-17,10639.8
Haryana,Moong Dal,Wholesale,2024-09-18,10640.1
Haryana,Moong Dal,Wholesale,2024-09-19,10640.4
Haryana,Moong Dal,Wholesale,2024-09-20,10640.7
Haryana,Moong Dal,Wholesale,2024-09-21,10641.0
Haryana,Moong Dal,Wholesale,2024-09-22,10641.3
Haryana,Moong Dal,Wholesale,2024-09-23,10641.6
Haryana,Moong Dal,Wholesale,2024-09-24,10641.9
Haryana,Moong Dal,Wholesale,2024-09-25,10642.2
Haryana,Moong Dal,Wholesale,2024-09-26,10642.5
Haryana,Moong Dal,Wholesale,2024-09-27,10642.8
Haryana,Moong Dal,Wholesale,2024-09-28,10643.1
Haryana,Moong Dal,Wholesale,2024-09-29,10643.4
Haryana,Moong Dal,Wholesale,2024-09-30,10643.7
Haryana,Moong Dal,Wholesale,2024-10-01,10644.0
Haryana,Mustard Oil (Packed),Retail,2024-12-09,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-10,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-11,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-12,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-13,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-14,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-15,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-16,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-17,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-18,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-19,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-20,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-21,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-22,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-23,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-24,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-25,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-26,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-27,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-28,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-29,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-30,136.69
Haryana,Mustard Oil (Packed),Retail,2024-12-31,136.69
Haryana,Mustard Oil (Packed),Retail,2025-01-01,136.69
Haryana,Mustard Oil (Packed),Retail,2025-01-02,136.69
Haryana,Mustard Oil (Packed),Retail,2025-01-03,136.69
Haryana,Mustard Oil (Packed),Retail,2025-01-04,136.69
Haryana,Mustard Oil (Packed),Retail,2025-01-05,136.69
Haryana,Mustard Oil (Packed),Retail,2025-01-06,136.69
Haryana,Mustard Oil (Packed),Retail,2025-01-07,136.69
Haryana,Mustard Oil (Packed),Wholesale,2024-09-02,13405.1
Haryana,Mustard Oil (Packed),Wholesale,2024-09-03,13405.4
Haryana,Mustard Oil (Packed),Wholesale,2024-09-04,13405.7
Haryana,Mustard Oil (Packed),Wholesale,2024-09-05,13406.0
Haryana,Mustard Oil (Packed),Wholesale,2024-09-06,13406.3
Haryana,Mustard Oil (Packed),Wholesale,2024-09-07,13406.6
Haryana,Mustard Oil (Packed),Wholesale,2024-09-08,13406.9
Haryana,Mustard Oil (Packed),Wholesale,2024-09-09,13407.2
Haryana,Mustard Oil (Packed),Wholesale,2024-09-10,13407.5
Haryana,Mustard Oil (Packed),Wholesale,2024-09-11,13407.8
Haryana,Mustard Oil (Packed),Wholesale,2024-09-12,13408.1
Haryana,Mustard Oil (Packed),Wholesale,2024-09-13,13408.4
Haryana,Mustard Oil (Packed),Wholesale,2024-09-14,13408.7
Haryana,Mustard Oil (Packed),Wholesale,2024-09-15,13409.0
Haryana,Mustard Oil (Packed),Wholesale,2024-09-16,13409.3
Haryana,Mustard Oil (Packed),Wholesale,2024-09-17,13409.6
Haryana,Mustard Oil (Packed),Wholesale,2024-09-18,13409.9
Haryana,Mustard Oil (Packed),Wholesale,2024-09-19,13410.2
Haryana,Mustard Oil (Packed),Wholesale,2024-09-20,13410.5
Haryana,Mustard Oil (Packed),Wholesale,2024-09-21,13410.8
Haryana,Mustard Oil (Packed),Wholesale,2024-09-22,13411.1
Haryana,Mustard Oil (Packed),Wholesale,2024-09-23,13411.4
Haryana,Mustard Oil (Packed),Wholesale,2024-09-24,13411.7
Haryana,Mustard Oil (Packed),Wholesale,2024-09-25,13412.0
Haryana,Mustard Oil (Packed),Wholesale,2024-09-26,13412.3
Haryana,Mustard Oil (Packed),Wholesale,2024-09-27,13412.6
Haryana,Mustard Oil (Packed),Wholesale,2024-09-28,13412.9
Haryana,Mustard Oil (Packed),Wholesale,2024-09-29,13413.2
